STOP_ID,STOP_NAME,BENCHES,SHELTERS,BIKERACKS,TRASHCANS,LATITUDE,LONGITUDE
2617,6132 US 290/Parkwood,False,False,False,False,30.235662140000002,-97.85526715
2618,Fenton/Scenic Brook,False,False,False,False,30.235646090000003,-97.8987491
2626,S. 1St/Mulberry,True,False,False,True,30.19378197,-97.79003351
2627,7230 S 1St/Meadow Lea,False,False,False,False,30.190183100000002,-97.79057005
2628,7816 S 1St/Dittmar,True,False,False,True,30.18411211,-97.79260301
2629,8116 S 1St/Mairo,True,False,False,True,30.181296200000002,-97.79477514000001
2636,8201 S 1St/Mairo,True,False,False,True,30.18090609,-97.79484113
2638,7301 S 1St/Meadow Lea,False,False,False,False,30.18984237,-97.79040492
2639,6907 S 1St/Thelma,True,False,False,True,30.194694990000002,-97.78926958999999
2641,5603 S 1St/Stassney,True,True,False,True,30.20827049,-97.78150735999999
2643,Lavaca/4Th,True,True,False,True,30.26668897,-97.74586257
2650,3608 Menchaca/Valley View,False,False,False,False,30.235222779999997,-97.78497852999999
2652,Seminary Ridge/Manassas,False,False,False,False,30.19881129,-97.81951983
2653,Seminary Ridge/Shiloh,False,False,False,False,30.19566949,-97.8215537
2654,Seminary Ridge/Sweet Clover,False,False,False,False,30.19250006,-97.82374518
2656,Guidepost/Huebinger Pass,False,False,False,False,30.18835494,-97.82799054
2657,Curlew/Guidepost,False,False,False,False,30.18851686,-97.82912139
2660,9412 Curlew/Crownspoint,False,False,False,False,30.18303158,-97.83240852
2661,9614 Curlew/Monarch,False,False,False,False,30.180474649999997,-97.83334543
2663,Slaughter/Gail,False,False,False,False,30.17600477,-97.83110669000001
2666,2617 Slaughter/Curlew,False,False,False,False,30.17668,-97.83369
2667,9901 Curlew/Slaughter,True,False,False,True,30.17712894,-97.83385369
2669,Curlew/Crownspoint,False,False,False,False,30.18311703,-97.83217537
2673,Guidepost/Marsh,False,False,False,True,30.188074999999998,-97.8276666
2674,8609 Leo/Davis,False,False,False,False,30.19017736,-97.82541186
2675,8503 Seminary Ridge/Cameron Loop,False,False,False,False,30.191539950000003,-97.82458715
2678,7703 Manassas/Whispering Oaks,True,False,False,False,30.19956528,-97.82012368
2679,7203 West Gate/Bryonhall,False,False,False,True,30.204833989999997,-97.81651438
2681,Menchaca/William Cannon NE Corner,True,False,False,False,30.20337768,-97.80669187000001
2726,9828 Great Hills/Research,True,False,False,True,30.394273130000002,-97.74866614
2727,Pavilion Park and Ride,False,False,False,True,30.42681726,-97.7574761
2732,9829 Great Hills/Jollyville,True,True,True,True,30.394037009999998,-97.74835015000001
2738,Capitol Station (SB),True,True,True,False,30.275022,-97.744169
2751,ACC Northridge,True,True,True,True,30.40081772,-97.70301436
2753,Burnet/Mopac,True,False,False,True,30.4027158,-97.71756543000001
2754,11100 Burnet/Kramer,False,False,False,False,30.39596376,-97.72032014
2757,810 Dean Keeton/Hampton,False,False,False,False,30.289184000000002,-97.730013
2761,500 Martin Luther King/Red River,True,False,False,True,30.27930684,-97.7329502
2763,Vic Mathias/Auditorium Shores (SB),True,True,True,True,30.25876667,-97.7487
2767,Vic Mathias/Auditorium Shores (NB),True,True,False,True,30.25945936,-97.74899436000001
2780,21St/Whitis (Midblock),True,True,False,True,30.28384371,-97.74112417
3109,2313 Stassney/Fernview,False,False,False,False,30.21814,-97.80326000000001
3110,2035 Stassney /Mencheca (NS),True,True,False,True,30.21615934,-97.79901720000001
3112,1701 Stassney/Rose Hill,False,False,False,False,30.21364446,-97.79426361
3113,1401 Stassney/Radam,False,False,False,True,30.21206103,-97.79095896999999
3114,1101 Stassney/Emerald Forest,True,False,False,True,30.21062486,-97.78725946
3116,405 W Stassney/Hummingbird,False,False,False,True,30.20705819,-97.77896670999999
3120,2301 Ohlen/Bowling Green,True,True,False,True,30.36257084,-97.72823679
3123,Ohlen/Contour,True,True,False,True,30.36282,-97.71887
3125,1649 Ohlen/Research,True,True,False,True,30.36357,-97.71592000000001
3127,Northgate/Rundberg,False,False,False,False,30.371518000000002,-97.715819
3129,Rundberg/Hunters Trace,True,True,False,True,30.36887328,-97.71005674999999
3130,Parkfield/Rundberg,True,False,False,True,30.36738,-97.70647
3134,1403 Rundberg/Marlborough,True,True,False,True,30.35156316,-97.67749396
3135,Rundberg/Cameron,False,False,False,False,30.34989185,-97.6764122
3136,9100 Cameron/Rundberg,False,False,False,False,30.34716139,-97.67722648
3144,Cameron/Ferguson,True,False,False,True,30.347063000000002,-97.67700300000001
3145,Rundberg/Aberdeen,True,True,False,True,30.35278,-97.679102
3147,400 Rundberg/Slayton,True,False,False,True,30.361759,-97.694423
3148,832 Rundberg/Lamar,True,True,False,True,30.36393886,-97.69848629
3149,Rundberg/Mearns Meadow,True,True,False,True,30.364971559999997,-97.70067492999999
3150,1130 Rundberg/Quail Wood,True,False,False,True,30.36657,-97.70403999999999
3152,Rundberg/Mountain Quail,True,False,False,True,30.36925416,-97.71035925000001
3155,9120 Northgate/Rundberg,False,False,False,False,30.371705000000002,-97.715859
3159,2306 Ohlen/Bowling Green,True,True,False,True,30.362828,-97.72842972
3160,8118 Burnet/Steck,True,False,False,True,30.360467609999997,-97.72981182
3169,200 William Cannon/Starstreak,True,True,False,True,30.19389431,-97.78046564
3170,William Cannon/Sunstrip,False,False,False,True,30.19479,-97.78349
3172,William Cannon/1St,True,False,False,True,30.19738542,-97.78802225
3173,120 William Cannon/Mount Carrell,False,True,False,False,30.19956063,-97.79577646
2803,500 Pleasant Valley/5Th,True,True,False,True,30.257219000000003,-97.710922
2810,East Austin Multi-Center,True,False,False,True,30.259425269999998,-97.72803418
2821,Rundberg Station (NB),True,True,True,True,30.36261667,-97.69713333
2825,8032 Bar K Ranch (Lago Vista Hs),False,False,False,False,30.48075015,-97.97827137
2827,Crossbow/Paseo de Vaca,False,False,False,False,30.47157,-97.9911
2829,8033 Bar K Ranch (Lago Vista Hs),False,False,False,False,30.48066767,-97.97816700999999
2830,5887 Thunderbird/Dawn,True,True,False,True,30.453482089999998,-97.98713414
2831,Park/Crestview Jonestown,False,False,False,False,30.4928347,-97.92282987
2856,1703 12Th/Leona,True,False,False,True,30.27347163,-97.72136712
2863,Cherrywood/Edgewood,False,False,False,False,30.28781005,-97.71607782
2864,3719 Cherrywood/38Th Half,True,False,False,True,30.29149,-97.71368
2870,6717 Cameron/Athletic,True,True,False,True,30.32283,-97.69413
2871,7068 Cameron/st Johns,True,True,False,True,30.325799,-97.692672
2874,514 st Johns/Guadalupe,False,False,False,True,30.33781292,-97.71429724000001
2877,6904 Airport/Lamar,True,True,False,True,30.336206,-97.718248
2878,7209 Lamar/st Johns,True,True,False,True,30.339476910000002,-97.71763749
2880,601 st Johns/Guadalupe,False,False,False,True,30.337810280000003,-97.71462062
2886,1011 st Johns/Bethune,True,True,False,True,30.3301,-97.69847
2908,7925 Rockwood/Ashdale,False,False,False,False,30.36048751,-97.73587687
2913,3400 Lamar/34Th,True,False,False,True,30.302819720000002,-97.74476759
2917,801 William Cannon/Cooper,False,False,False,False,30.197942610000002,-97.79005356
2918,701 William Cannon/1St,True,True,False,True,30.197073,-97.78805299999999
2933,Slaughter/United Kingdom,False,False,False,True,30.174099469999998,-97.80960739
2934,Slaughter/Texas Oaks,False,False,False,False,30.17399478,-97.81478868
2935,1312 Slaughter/Bilbrook,False,False,False,True,30.17397065,-97.81686399
2938,2107 Slaughter/Riddle,False,False,False,False,30.1739963,-97.82687703
2974,1401 Slaughter/Bilbrook,True,False,False,True,30.17369565,-97.81642238
2975,1213 Slaughter/David Moore,True,False,False,False,30.17372918,-97.81401973
2976,1001 Slaughter/United Kingdom,False,False,False,False,30.17379771,-97.80888072
3010,Braker/Swearingen,False,False,False,False,30.38765888,-97.69840996
3011,1612 Braker/Bittern Hollow,False,False,False,False,30.38934424,-97.70133161
3012,1900 Braker/Metric,True,False,False,False,30.391552620000002,-97.70610435
3014,Braker/Ibm,True,True,False,True,30.392667000000003,-97.72595799999999
3016,10050 Great Hills/Research,True,False,False,True,30.393703209999998,-97.74388377999999
3017,4001 Braker/Stonelake,False,False,False,True,30.39731643,-97.7362424
3020,Braker/Burnet SW Corner,True,True,False,True,30.391126980000003,-97.72222753
3021,2001 Braker/Metric,True,False,False,True,30.392385089999998,-97.70877266
3022,1613 Braker/Bittern Hollow,False,False,False,False,30.38910057,-97.7013914
3023,Braker/Milbanks,False,False,False,False,30.38712405,-97.69795909
3033,1624 Ohlen/Payton Gin,True,True,False,True,30.36371,-97.71609
3036,Metric/Sunhillow,False,False,False,True,30.39928607,-97.70364289999999
3041,Metric/Lamplight,True,True,False,True,30.410865819999998,-97.69539295
3045,2501 Parmer/Tomanet,True,False,False,True,30.418592410000002,-97.70186705
3060,Burnet/Ashdale,True,False,False,True,30.35833254,-97.73038622
3063,Burnet/Teakwood,True,False,False,True,30.36050764,-97.72958759000001
3075,9037 Lamar/Cooper,True,True,False,True,30.36026477,-97.69847727000001
3080,11213 Lamar/Braker,False,False,False,True,30.3816798,-97.686359
3081,315 Braker/Hornsby,True,False,False,True,30.37996792,-97.68330046
3082,751 Braker/Middle Fiskville,True,False,False,True,30.37763014,-97.67840463
3083,833 Braker/Joseph Clayton,True,False,False,True,30.37619308,-97.67426721
3087,11819 Shropshire/Rotherham,True,True,False,True,30.37856872,-97.65988093
3088,Shropshire/Tobler,False,False,False,False,30.38090625,-97.66120772999999
3089,Thompkins/Tuffit,False,False,False,False,30.38410285,-97.66231961
3090,Thompkins/Peggotty,True,False,False,False,30.38754456,-97.66098311
3091,12215 Thompkins/Yager,True,False,False,True,30.38981927,-97.6596101
3100,Stassney/Hummingbird,False,False,False,True,30.20712627,-97.77858979
3102,1026 Stassney/Emerald Forest,True,False,False,True,30.210777699999998,-97.78683596
3103,1400 Stassney/Radam,False,False,False,True,30.212317889999998,-97.79095557
3105,Stassney/Cork Path,False,False,False,True,30.217001829999997,-97.7999085
3106,2400 Stassney/Fernview,False,False,False,False,30.21832667,-97.80309638
3107,West Gate/Indio,True,False,False,False,30.22283836,-97.80556261999999
3174,William Cannon/Woodhue,False,False,False,True,30.200741110000003,-97.79945003
3175,1900 William Cannon/Cannonleague,True,True,False,True,30.20255115,-97.80478966999999
3177,William Cannon/Shier,True,True,False,True,30.20352229,-97.80847157000001
3178,2810 William Cannon/Deaton Hill,True,True,False,True,30.208170040000002,-97.81773381000001
3179,William Cannon/Stage Coach,False,False,False,False,30.21153598,-97.82521698
3180,3316 William Cannon/Lost Valley,False,False,False,False,30.2126369,-97.82743943999999
3182,7000 Brodie/Bannockburn,True,True,False,True,30.21300054,-97.83104985
3183,7600 Brodie/Harpers Ferry,True,False,False,True,30.20718327,-97.83498585000001
3185,3706 Eskew/Croftwood,False,False,False,False,30.20501942,-97.84008531
3186,3910 Eskew/Wakefield,False,False,False,True,30.20587208,-97.8430883
3187,4200 Eskew/Mauai,False,False,False,True,30.207820589999997,-97.84645226
3188,4408 Eskew/Copano,False,False,False,False,30.209422019999998,-97.84877623
3193,Convict Hill/Brush Country,False,False,False,True,30.217448920000002,-97.8469515
3196,5616 Convict Hill/Wagon Train,False,False,False,False,30.22245251,-97.86169348
3197,Convict Hill/John Blocker,True,False,False,True,30.22381783,-97.86446894000001
3206,5801 Convict Hill/Cannon Mountain,False,False,False,False,30.22331783,-97.86378796
3207,5701 Convict Hill/Wagon Train,False,False,False,False,30.22249131,-97.86205568999999
3208,5401 Convict Hill/Beckett,True,False,False,True,30.220474600000003,-97.85797967
3212,7704 Copano/Copperas,False,False,False,False,30.21334071,-97.85055089
3213,7814 Copano/Sarasota,False,False,False,True,30.21094912,-97.84958019000001
